year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y
2020,37049,NORTH CAROLINA,NC,CRAVEN,12812,JOSEPH R BIDEN JR,5465,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,12812,JOSEPH R BIDEN JR,22362,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,12812,JOSEPH R BIDEN JR,85,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,12812,JOSEPH R BIDEN JR,3120,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,50,JOSEPH R BIDEN JR,5465,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,50,JOSEPH R BIDEN JR,22362,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,50,JOSEPH R BIDEN JR,85,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,50,JOSEPH R BIDEN JR,3120,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,5930,JOSEPH R BIDEN JR,5465,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,5930,JOSEPH R BIDEN JR,22362,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,5930,JOSEPH R BIDEN JR,85,DONALD J TRUMP
2020,37049,NORTH CAROLINA,NC,CRAVEN,5930,JOSEPH R BIDEN JR,3120,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,10365,JOSEPH R BIDEN JR,12930,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,10365,JOSEPH R BIDEN JR,40875,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,10365,JOSEPH R BIDEN JR,195,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,10365,JOSEPH R BIDEN JR,6032,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,56911,JOSEPH R BIDEN JR,12930,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,56911,JOSEPH R BIDEN JR,40875,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,56911,JOSEPH R BIDEN JR,195,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,56911,JOSEPH R BIDEN JR,6032,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,291,JOSEPH R BIDEN JR,12930,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,291,JOSEPH R BIDEN JR,40875,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,291,JOSEPH R BIDEN JR,195,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,291,JOSEPH R BIDEN JR,6032,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,16902,JOSEPH R BIDEN JR,12930,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,16902,JOSEPH R BIDEN JR,40875,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,16902,JOSEPH R BIDEN JR,195,DONALD J TRUMP
2020,37051,NORTH CAROLINA,NC,CUMBERLAND,16902,JOSEPH R BIDEN JR,6032,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,1002,JOSEPH R BIDEN JR,4666,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,1002,JOSEPH R BIDEN JR,6290,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,1002,JOSEPH R BIDEN JR,32,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,1002,JOSEPH R BIDEN JR,669,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,2391,JOSEPH R BIDEN JR,4666,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,2391,JOSEPH R BIDEN JR,6290,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,2391,JOSEPH R BIDEN JR,32,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,2391,JOSEPH R BIDEN JR,669,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,7,JOSEPH R BIDEN JR,4666,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,7,JOSEPH R BIDEN JR,6290,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,7,JOSEPH R BIDEN JR,32,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,7,JOSEPH R BIDEN JR,669,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,795,JOSEPH R BIDEN JR,4666,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,795,JOSEPH R BIDEN JR,6290,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,795,JOSEPH R BIDEN JR,32,DONALD J TRUMP
2020,37053,NORTH CAROLINA,NC,CURRITUCK,795,JOSEPH R BIDEN JR,669,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,2635,JOSEPH R BIDEN JR,1193,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,2635,JOSEPH R BIDEN JR,9076,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,2635,JOSEPH R BIDEN JR,13,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,2635,JOSEPH R BIDEN JR,3656,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,6105,JOSEPH R BIDEN JR,1193,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,6105,JOSEPH R BIDEN JR,9076,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,6105,JOSEPH R BIDEN JR,13,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,6105,JOSEPH R BIDEN JR,3656,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,5,JOSEPH R BIDEN JR,1193,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,5,JOSEPH R BIDEN JR,9076,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,5,JOSEPH R BIDEN JR,13,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,5,JOSEPH R BIDEN JR,3656,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,1191,JOSEPH R BIDEN JR,1193,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,1191,JOSEPH R BIDEN JR,9076,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,1191,JOSEPH R BIDEN JR,13,DONALD J TRUMP
2020,37055,NORTH CAROLINA,NC,DARE,1191,JOSEPH R BIDEN JR,3656,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,6173,JOSEPH R BIDEN JR,5951,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,6173,JOSEPH R BIDEN JR,42969,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,6173,JOSEPH R BIDEN JR,125,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,6173,JOSEPH R BIDEN JR,15613,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,11915,JOSEPH R BIDEN JR,5951,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,11915,JOSEPH R BIDEN JR,42969,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,11915,JOSEPH R BIDEN JR,125,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,11915,JOSEPH R BIDEN JR,15613,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,54,JOSEPH R BIDEN JR,5951,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,54,JOSEPH R BIDEN JR,42969,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,54,JOSEPH R BIDEN JR,125,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,54,JOSEPH R BIDEN JR,15613,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,4494,JOSEPH R BIDEN JR,5951,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,4494,JOSEPH R BIDEN JR,42969,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,4494,JOSEPH R BIDEN JR,125,DONALD J TRUMP
2020,37057,NORTH CAROLINA,NC,DAVIDSON,4494,JOSEPH R BIDEN JR,15613,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,1681,JOSEPH R BIDEN JR,1385,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,1681,JOSEPH R BIDEN JR,12802,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,1681,JOSEPH R BIDEN JR,49,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,1681,JOSEPH R BIDEN JR,3992,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,4187,JOSEPH R BIDEN JR,1385,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,4187,JOSEPH R BIDEN JR,12802,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,4187,JOSEPH R BIDEN JR,49,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,4187,JOSEPH R BIDEN JR,3992,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,17,JOSEPH R BIDEN JR,1385,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,17,JOSEPH R BIDEN JR,12802,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,17,JOSEPH R BIDEN JR,49,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,17,JOSEPH R BIDEN JR,3992,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,828,JOSEPH R BIDEN JR,1385,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,828,JOSEPH R BIDEN JR,12802,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,828,JOSEPH R BIDEN JR,49,DONALD J TRUMP
2020,37059,NORTH CAROLINA,NC,DAVIE,828,JOSEPH R BIDEN JR,3992,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1185,JOSEPH R BIDEN JR,655,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1185,JOSEPH R BIDEN JR,4166,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1185,JOSEPH R BIDEN JR,8930,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1185,JOSEPH R BIDEN JR,42,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1481,JOSEPH R BIDEN JR,655,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1481,JOSEPH R BIDEN JR,4166,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1481,JOSEPH R BIDEN JR,8930,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,1481,JOSEPH R BIDEN JR,42,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,6067,JOSEPH R BIDEN JR,655,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,6067,JOSEPH R BIDEN JR,4166,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,6067,JOSEPH R BIDEN JR,8930,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,6067,JOSEPH R BIDEN JR,42,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,34,JOSEPH R BIDEN JR,655,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,34,JOSEPH R BIDEN JR,4166,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,34,JOSEPH R BIDEN JR,8930,DONALD J TRUMP
2020,37061,NORTH CAROLINA,NC,DUPLIN,34,JOSEPH R BIDEN JR,42,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,41458,JOSEPH R BIDEN JR,5420,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,41458,JOSEPH R BIDEN JR,4708,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,41458,JOSEPH R BIDEN JR,22228,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,41458,JOSEPH R BIDEN JR,103,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,9139,JOSEPH R BIDEN JR,5420,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,9139,JOSEPH R BIDEN JR,4708,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,9139,JOSEPH R BIDEN JR,22228,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,9139,JOSEPH R BIDEN JR,103,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,93803,JOSEPH R BIDEN JR,5420,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,93803,JOSEPH R BIDEN JR,4708,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,93803,JOSEPH R BIDEN JR,22228,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,93803,JOSEPH R BIDEN JR,103,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,288,JOSEPH R BIDEN JR,5420,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,288,JOSEPH R BIDEN JR,4708,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,288,JOSEPH R BIDEN JR,22228,DONALD J TRUMP
2020,37063,NORTH CAROLINA,NC,DURHAM,288,JOSEPH R BIDEN JR,103,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,1810,JOSEPH R BIDEN JR,549,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,1810,JOSEPH R BIDEN JR,2573,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,1810,JOSEPH R BIDEN JR,6047,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,1810,JOSEPH R BIDEN JR,37,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,2392,JOSEPH R BIDEN JR,549,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,2392,JOSEPH R BIDEN JR,2573,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,2392,JOSEPH R BIDEN JR,6047,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,2392,JOSEPH R BIDEN JR,37,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,11837,JOSEPH R BIDEN JR,549,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,11837,JOSEPH R BIDEN JR,2573,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,11837,JOSEPH R BIDEN JR,6047,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,11837,JOSEPH R BIDEN JR,37,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,50,JOSEPH R BIDEN JR,549,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,50,JOSEPH R BIDEN JR,2573,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,50,JOSEPH R BIDEN JR,6047,DONALD J TRUMP
2020,37065,NORTH CAROLINA,NC,EDGECOMBE,50,JOSEPH R BIDEN JR,37,DONALD J TRUMP
2020,37067,NORTH CAROLINA,NC,FORSYTH,12182,JOSEPH R BIDEN JR,17067,DONALD J TRUMP
2020,37067,NORTH CAROLINA,NC,FORSYTH,12182,JOSEPH R BIDEN JR,55560,DONALD J TRUMP
